==========================================================================
 [GPU] Full master-key recovery of natural AES-256 implementation (K0 symmetric + K1 collision)
 device=NVIDIA GeForce RTX 5080 (16.6GB cc12.0)  dtype=float16  δ=0.05  BATCH=8192
 [FULL] exhaustive blind streaming of 2^32 per column  columns=[1]
==========================================================================
   [K0] RoundKey0 (round-0 key) symmetric-attack recovery OK  0xf3f49249dc28ff90a5aec7978306d03b  (0.0s)
    col1: 41,287,680/4,294,967,296  16,939 cand/s  ETA 69.76h  candidates=0
    col1: 41,459,712/4,294,967,296  16,939 cand/s  ETA 69.75h  candidates=0
    col1: 41,631,744/4,294,967,296  16,939 cand/s  ETA 69.75h  candidates=0
    col1: 41,803,776/4,294,967,296  16,938 cand/s  ETA 69.75h  candidates=0
    col1: 41,975,808/4,294,967,296  16,938 cand/s  ETA 69.75h  candidates=0
    col1: 42,147,840/4,294,967,296  16,938 cand/s  ETA 69.75h  candidates=0
    col1: 42,319,872/4,294,967,296  16,938 cand/s  ETA 69.74h  candidates=0
    col1: 42,491,904/4,294,967,296  16,938 cand/s  ETA 69.74h  candidates=0
    col1: 42,663,936/4,294,967,296  16,937 cand/s  ETA 69.74h  candidates=0
    col1: 42,835,968/4,294,967,296  16,937 cand/s  ETA 69.74h  candidates=0
    col1: 43,008,000/4,294,967,296  16,937 cand/s  ETA 69.73h  candidates=0
    col1: 43,180,032/4,294,967,296  16,937 cand/s  ETA 69.73h  candidates=0
    col1: 43,352,064/4,294,967,296  16,937 cand/s  ETA 69.73h  candidates=0
    col1: 43,524,096/4,294,967,296  16,937 cand/s  ETA 69.73h  candidates=0
    col1: 43,696,128/4,294,967,296  16,937 cand/s  ETA 69.73h  candidates=0
    col1: 43,868,160/4,294,967,296  16,937 cand/s  ETA 69.72h  candidates=0
    col1: 44,040,192/4,294,967,296  16,937 cand/s  ETA 69.72h  candidates=0
    col1: 44,212,224/4,294,967,296  16,937 cand/s  ETA 69.72h  candidates=0
    col1: 44,384,256/4,294,967,296  16,937 cand/s  ETA 69.71h  candidates=0
    col1: 44,556,288/4,294,967,296  16,937 cand/s  ETA 69.71h  candidates=0
    col1: 44,728,320/4,294,967,296  16,937 cand/s  ETA 69.71h  candidates=0
    col1: 44,900,352/4,294,967,296  16,937 cand/s  ETA 69.70h  candidates=0
    col1: 45,072,384/4,294,967,296  16,937 cand/s  ETA 69.70h  candidates=0
    col1: 45,244,416/4,294,967,296  16,937 cand/s  ETA 69.70h  candidates=0
    col1: 45,416,448/4,294,967,296  16,937 cand/s  ETA 69.69h  candidates=0
    col1: 45,588,480/4,294,967,296  16,937 cand/s  ETA 69.69h  candidates=0
    col1: 45,760,512/4,294,967,296  16,937 cand/s  ETA 69.69h  candidates=0
    col1: 45,932,544/4,294,967,296  16,937 cand/s  ETA 69.69h  candidates=0
    col1: 46,104,576/4,294,967,296  16,938 cand/s  ETA 69.68h  candidates=0
    col1: 46,276,608/4,294,967,296  16,938 cand/s  ETA 69.68h  candidates=0
    col1: 46,448,640/4,294,967,296  16,938 cand/s  ETA 69.68h  candidates=0
    col1: 46,620,672/4,294,967,296  16,938 cand/s  ETA 69.67h  candidates=0
    col1: 46,792,704/4,294,967,296  16,938 cand/s  ETA 69.67h  candidates=0
    col1: 46,964,736/4,294,967,296  16,938 cand/s  ETA 69.67h  candidates=0
    col1: 47,136,768/4,294,967,296  16,938 cand/s  ETA 69.66h  candidates=0
    col1: 47,308,800/4,294,967,296  16,938 cand/s  ETA 69.66h  candidates=0
    col1: 47,480,832/4,294,967,296  16,938 cand/s  ETA 69.66h  candidates=0
    col1: 47,652,864/4,294,967,296  16,938 cand/s  ETA 69.65h  candidates=0
    col1: 47,824,896/4,294,967,296  16,938 cand/s  ETA 69.65h  candidates=0
    col1: 47,996,928/4,294,967,296  16,938 cand/s  ETA 69.65h  candidates=0
    col1: 48,168,960/4,294,967,296  16,938 cand/s  ETA 69.64h  candidates=0
    col1: 48,340,992/4,294,967,296  16,939 cand/s  ETA 69.64h  candidates=0
    col1: 48,513,024/4,294,967,296  16,939 cand/s  ETA 69.64h  candidates=0
    col1: 48,685,056/4,294,967,296  16,939 cand/s  ETA 69.64h  candidates=0
    col1: 48,857,088/4,294,967,296  16,939 cand/s  ETA 69.63h  candidates=0
    col1: 49,029,120/4,294,967,296  16,939 cand/s  ETA 69.63h  candidates=0
    col1: 49,201,152/4,294,967,296  16,939 cand/s  ETA 69.63h  candidates=0
    col1: 49,373,184/4,294,967,296  16,939 cand/s  ETA 69.62h  candidates=0
    col1: 49,545,216/4,294,967,296  16,939 cand/s  ETA 69.62h  candidates=0
    col1: 49,717,248/4,294,967,296  16,939 cand/s  ETA 69.62h  candidates=0
    col1: 49,889,280/4,294,967,296  16,939 cand/s  ETA 69.61h  candidates=0
    col1: 50,061,312/4,294,967,296  16,939 cand/s  ETA 69.61h  candidates=0
    col1: 50,233,344/4,294,967,296  16,939 cand/s  ETA 69.61h  candidates=0
    col1: 50,405,376/4,294,967,296  16,939 cand/s  ETA 69.60h  candidates=0
    col1: 50,577,408/4,294,967,296  16,939 cand/s  ETA 69.60h  candidates=0
    col1: 50,749,440/4,294,967,296  16,939 cand/s  ETA 69.60h  candidates=0
    col1: 50,921,472/4,294,967,296  16,939 cand/s  ETA 69.59h  candidates=0
    col1: 51,093,504/4,294,967,296  16,940 cand/s  ETA 69.59h  candidates=0
    col1: 51,265,536/4,294,967,296  16,940 cand/s  ETA 69.59h  candidates=0
    col1: 51,437,568/4,294,967,296  16,940 cand/s  ETA 69.59h  candidates=0
    col1: 51,609,600/4,294,967,296  16,940 cand/s  ETA 69.58h  candidates=0
    col1: 51,781,632/4,294,967,296  16,940 cand/s  ETA 69.58h  candidates=0
